,path,emotion
1593,data/training\Actor_10\10_02_01_01_dogs-sitting_happy.wav,happy
1594,data/training\Actor_10\10_02_01_01_kids-talking_happy.wav,happy
1595,data/training\Actor_10\10_02_01_02_dogs-sitting_happy.wav,happy
1596,data/training\Actor_10\10_02_01_02_kids-talking_happy.wav,happy
1597,data/training\Actor_10\10_02_02_01_dogs-sitting_happy.wav,happy
1598,data/training\Actor_10\10_02_02_01_kids-talking_happy.wav,happy
1599,data/training\Actor_10\10_02_02_02_dogs-sitting_happy.wav,happy
1600,data/training\Actor_10\10_02_02_02_kids-talking_happy.wav,happy
1601,data/training\Actor_11\03-02-03-01-01-01-11_happy.wav,happy
1602,data/training\Actor_11\03-02-03-01-01-02-11_happy.wav,happy
1603,data/training\Actor_11\03-02-03-01-02-01-11_happy.wav,happy
1604,data/training\Actor_11\03-02-03-01-02-02-11_happy.wav,happy
1605,data/training\Actor_11\03-02-03-02-01-01-11_happy.wav,happy
1606,data/training\Actor_11\03-02-03-02-01-02-11_happy.wav,happy
1607,data/training\Actor_11\03-02-03-02-02-01-11_happy.wav,happy
1608,data/training\Actor_11\03-02-03-02-02-02-11_happy.wav,happy
1609,data/training\Actor_11\11_01_01_01_dogs-sitting_happy.wav,happy
1610,data/training\Actor_11\11_01_01_01_kids-talking_happy.wav,happy
1611,data/training\Actor_11\11_01_01_02_dogs-sitting_happy.wav,happy
1612,data/training\Actor_11\11_01_01_02_kids-talking_happy.wav,happy
1613,data/training\Actor_11\11_01_02_01_dogs-sitting_happy.wav,happy
1614,data/training\Actor_11\11_01_02_01_kids-talking_happy.wav,happy
1615,data/training\Actor_11\11_01_02_02_dogs-sitting_happy.wav,happy
1616,data/training\Actor_11\11_01_02_02_kids-talking_happy.wav,happy
1617,data/training\Actor_11\11_02_01_01_dogs-sitting_happy.wav,happy
1618,data/training\Actor_11\11_02_01_01_kids-talking_happy.wav,happy
1619,data/training\Actor_11\11_02_01_02_dogs-sitting_happy.wav,happy
1620,data/training\Actor_11\11_02_01_02_kids-talking_happy.wav,happy
1621,data/training\Actor_11\11_02_02_01_dogs-sitting_happy.wav,happy
1622,data/training\Actor_11\11_02_02_01_kids-talking_happy.wav,happy
1623,data/training\Actor_11\11_02_02_02_dogs-sitting_happy.wav,happy
1624,data/training\Actor_11\11_02_02_02_kids-talking_happy.wav,happy
1625,data/training\Actor_12\03-02-03-01-01-01-12_happy.wav,happy
1626,data/training\Actor_12\03-02-03-01-01-02-12_happy.wav,happy
1627,data/training\Actor_12\03-02-03-01-02-01-12_happy.wav,happy
1628,data/training\Actor_12\03-02-03-01-02-02-12_happy.wav,happy
1629,data/training\Actor_12\03-02-03-02-01-01-12_happy.wav,happy
1630,data/training\Actor_12\03-02-03-02-01-02-12_happy.wav,happy
1631,data/training\Actor_12\03-02-03-02-02-01-12_happy.wav,happy
1632,data/training\Actor_12\03-02-03-02-02-02-12_happy.wav,happy
1633,data/training\Actor_12\12_01_01_01_dogs-sitting_happy.wav,happy
1634,data/training\Actor_12\12_01_01_01_kids-talking_happy.wav,happy
1635,data/training\Actor_12\12_01_01_02_dogs-sitting_happy.wav,happy
1636,data/training\Actor_12\12_01_01_02_kids-talking_happy.wav,happy
1637,data/training\Actor_12\12_01_02_01_dogs-sitting_happy.wav,happy
1638,data/training\Actor_12\12_01_02_01_kids-talking_happy.wav,happy
1639,data/training\Actor_12\12_01_02_02_dogs-sitting_happy.wav,happy
1640,data/training\Actor_12\12_01_02_02_kids-talking_happy.wav,happy
1641,data/training\Actor_12\12_02_01_01_dogs-sitting_happy.wav,happy
1642,data/training\Actor_12\12_02_01_01_kids-talking_happy.wav,happy
1643,data/training\Actor_12\12_02_01_02_dogs-sitting_happy.wav,happy
1644,data/training\Actor_12\12_02_01_02_kids-talking_happy.wav,happy
1645,data/training\Actor_12\12_02_02_01_dogs-sitting_happy.wav,happy
1646,data/training\Actor_12\12_02_02_01_kids-talking_happy.wav,happy
1647,data/training\Actor_12\12_02_02_02_dogs-sitting_happy.wav,happy
1648,data/training\Actor_12\12_02_02_02_kids-talking_happy.wav,happy
1649,data/training\Actor_13\03-02-03-01-01-01-13_happy.wav,happy
1650,data/training\Actor_13\03-02-03-01-01-02-13_happy.wav,happy
1651,data/training\Actor_13\03-02-03-01-02-01-13_happy.wav,happy
1652,data/training\Actor_13\03-02-03-01-02-02-13_happy.wav,happy
1653,data/training\Actor_13\03-02-03-02-01-01-13_happy.wav,happy
1654,data/training\Actor_13\03-02-03-02-01-02-13_happy.wav,happy
1655,data/training\Actor_13\03-02-03-02-02-01-13_happy.wav,happy
1656,data/training\Actor_13\03-02-03-02-02-02-13_happy.wav,happy
1657,data/training\Actor_13\13_01_01_01_dogs-sitting_happy.wav,happy
1658,data/training\Actor_13\13_01_01_01_kids-talking_happy.wav,happy
1659,data/training\Actor_13\13_01_01_02_dogs-sitting_happy.wav,happy
1660,data/training\Actor_13\13_01_01_02_kids-talking_happy.wav,happy
1661,data/training\Actor_13\13_01_02_01_dogs-sitting_happy.wav,happy
1662,data/training\Actor_13\13_01_02_01_kids-talking_happy.wav,happy
1663,data/training\Actor_13\13_01_02_02_dogs-sitting_happy.wav,happy
1664,data/training\Actor_13\13_01_02_02_kids-talking_happy.wav,happy
1665,data/training\Actor_13\13_02_01_01_dogs-sitting_happy.wav,happy
1666,data/training\Actor_13\13_02_01_01_kids-talking_happy.wav,happy
1667,data/training\Actor_13\13_02_01_02_dogs-sitting_happy.wav,happy
1668,data/training\Actor_13\13_02_01_02_kids-talking_happy.wav,happy
1669,data/training\Actor_13\13_02_02_01_dogs-sitting_happy.wav,happy
1670,data/training\Actor_13\13_02_02_01_kids-talking_happy.wav,happy
1671,data/training\Actor_13\13_02_02_02_dogs-sitting_happy.wav,happy
1672,data/training\Actor_13\13_02_02_02_kids-talking_happy.wav,happy
1673,data/training\Actor_14\03-02-03-01-01-01-14_happy.wav,happy
1674,data/training\Actor_14\03-02-03-01-01-02-14_happy.wav,happy
1675,data/training\Actor_14\03-02-03-01-02-01-14_happy.wav,happy
1676,data/training\Actor_14\03-02-03-01-02-02-14_happy.wav,happy
1677,data/training\Actor_14\03-02-03-02-01-01-14_happy.wav,happy
1678,data/training\Actor_14\03-02-03-02-01-02-14_happy.wav,happy
1679,data/training\Actor_14\03-02-03-02-02-01-14_happy.wav,happy
1680,data/training\Actor_14\03-02-03-02-02-02-14_happy.wav,happy
1681,data/training\Actor_14\14_02_01_01_dogs-sitting_happy.wav,happy
1682,data/training\Actor_14\14_02_01_01_kids-talking_happy.wav,happy
1683,data/training\Actor_14\14_02_01_02_dogs-sitting_happy.wav,happy
1684,data/training\Actor_14\14_02_01_02_kids-talking_happy.wav,happy
1685,data/training\Actor_14\14_02_02_01_dogs-sitting_happy.wav,happy
1686,data/training\Actor_14\14_02_02_01_kids-talking_happy.wav,happy
1687,data/training\Actor_14\14_02_02_02_dogs-sitting_happy.wav,happy
1688,data/training\Actor_14\14_02_02_02_kids-talking_happy.wav,happy
1689,data/training\Actor_15\03-02-03-01-01-01-15_happy.wav,happy
1690,data/training\Actor_15\03-02-03-01-01-02-15_happy.wav,happy
1691,data/training\Actor_15\03-02-03-01-02-01-15_happy.wav,happy
1692,data/training\Actor_15\03-02-03-01-02-02-15_happy.wav,happy
1693,data/training\Actor_15\03-02-03-02-01-01-15_happy.wav,happy
1694,data/training\Actor_15\03-02-03-02-01-02-15_happy.wav,happy
1695,data/training\Actor_15\03-02-03-02-02-01-15_happy.wav,happy
1696,data/training\Actor_15\03-02-03-02-02-02-15_happy.wav,happy
1697,data/training\Actor_15\15_02_01_01_dogs-sitting_happy.wav,happy
1698,data/training\Actor_15\15_02_01_01_kids-talking_happy.wav,happy
1699,data/training\Actor_15\15_02_01_02_dogs-sitting_happy.wav,happy
1700,data/training\Actor_15\15_02_01_02_kids-talking_happy.wav,happy
1701,data/training\Actor_15\15_02_02_01_dogs-sitting_happy.wav,happy
1702,data/training\Actor_15\15_02_02_01_kids-talking_happy.wav,happy
1703,data/training\Actor_15\15_02_02_02_dogs-sitting_happy.wav,happy
1704,data/training\Actor_15\15_02_02_02_kids-talking_happy.wav,happy
1705,data/training\Actor_16\03-02-03-01-01-01-16_happy.wav,happy
1706,data/training\Actor_16\03-02-03-01-01-02-16_happy.wav,happy
1707,data/training\Actor_16\03-02-03-01-02-01-16_happy.wav,happy
1708,data/training\Actor_16\03-02-03-01-02-02-16_happy.wav,happy
1709,data/training\Actor_16\03-02-03-02-01-01-16_happy.wav,happy
1710,data/training\Actor_16\03-02-03-02-01-02-16_happy.wav,happy
1711,data/training\Actor_16\03-02-03-02-02-01-16_happy.wav,happy
1712,data/training\Actor_16\03-02-03-02-02-02-16_happy.wav,happy
1713,data/training\Actor_16\16_02_01_01_dogs-sitting_happy.wav,happy
1714,data/training\Actor_16\16_02_01_01_kids-talking_happy.wav,happy
1715,data/training\Actor_16\16_02_01_02_dogs-sitting_happy.wav,happy
1716,data/training\Actor_16\16_02_01_02_kids-talking_happy.wav,happy
1717,data/training\Actor_16\16_02_02_01_dogs-sitting_happy.wav,happy
1718,data/training\Actor_16\16_02_02_01_kids-talking_happy.wav,happy
1719,data/training\Actor_16\16_02_02_02_dogs-sitting_happy.wav,happy
1720,data/training\Actor_16\16_02_02_02_kids-talking_happy.wav,happy
1721,data/training\Actor_17\03-02-03-01-01-01-17_happy.wav,happy
1722,data/training\Actor_17\03-02-03-01-01-02-17_happy.wav,happy
1723,data/training\Actor_17\03-02-03-01-02-01-17_happy.wav,happy
1724,data/training\Actor_17\03-02-03-01-02-02-17_happy.wav,happy
1725,data/training\Actor_17\03-02-03-02-01-01-17_happy.wav,happy
1726,data/training\Actor_17\03-02-03-02-01-02-17_happy.wav,happy
1727,data/training\Actor_17\03-02-03-02-02-01-17_happy.wav,happy
1728,data/training\Actor_17\03-02-03-02-02-02-17_happy.wav,happy
1729,data/training\Actor_17\17_02_01_01_dogs-sitting_happy.wav,happy
1730,data/training\Actor_17\17_02_01_01_kids-talking_happy.wav,happy
1731,data/training\Actor_17\17_02_01_02_dogs-sitting_happy.wav,happy
1732,data/training\Actor_17\17_02_01_02_kids-talking_happy.wav,happy
1733,data/training\Actor_17\17_02_02_01_dogs-sitting_happy.wav,happy
1734,data/training\Actor_17\17_02_02_01_kids-talking_happy.wav,happy
1735,data/training\Actor_17\17_02_02_02_dogs-sitting_happy.wav,happy
1736,data/training\Actor_17\17_02_02_02_kids-talking_happy.wav,happy
1737,data/training\Actor_18\18_01_01_01_dogs-sitting_happy.wav,happy
1738,data/training\Actor_18\18_01_01_01_kids-talking_happy.wav,happy
1739,data/training\Actor_18\18_01_01_02_dogs-sitting_happy.wav,happy
1740,data/training\Actor_18\18_01_01_02_kids-talking_happy.wav,happy
1741,data/training\Actor_18\18_01_02_01_dogs-sitting_happy.wav,happy
1742,data/training\Actor_18\18_01_02_01_kids-talking_happy.wav,happy
1743,data/training\Actor_18\18_01_02_02_dogs-sitting_happy.wav,happy
1744,data/training\Actor_18\18_01_02_02_kids-talking_happy.wav,happy
1745,data/training\Actor_19\03-02-03-01-01-01-19_happy.wav,happy
1746,data/training\Actor_19\03-02-03-01-01-02-19_happy.wav,happy
1747,data/training\Actor_19\03-02-03-01-02-01-19_happy.wav,happy
1748,data/training\Actor_19\03-02-03-01-02-02-19_happy.wav,happy
1749,data/training\Actor_19\03-02-03-02-01-01-19_happy.wav,happy
1750,data/training\Actor_19\03-02-03-02-01-02-19_happy.wav,happy
1751,data/training\Actor_19\03-02-03-02-02-01-19_happy.wav,happy
1752,data/training\Actor_19\03-02-03-02-02-02-19_happy.wav,happy
1753,data/training\Actor_19\19_01_01_01_dogs-sitting_happy.wav,happy
1754,data/training\Actor_19\19_01_01_01_kids-talking_happy.wav,happy
1755,data/training\Actor_19\19_01_01_02_dogs-sitting_happy.wav,happy
1756,data/training\Actor_19\19_01_01_02_kids-talking_happy.wav,happy
1757,data/training\Actor_19\19_01_02_01_dogs-sitting_happy.wav,happy
1758,data/training\Actor_19\19_01_02_01_kids-talking_happy.wav,happy
1759,data/training\Actor_19\19_01_02_02_dogs-sitting_happy.wav,happy
1760,data/training\Actor_19\19_01_02_02_kids-talking_happy.wav,happy
1761,data/training\Actor_19\19_02_01_01_dogs-sitting_happy.wav,happy
1762,data/training\Actor_19\19_02_01_01_kids-talking_happy.wav,happy
1763,data/training\Actor_19\19_02_01_02_dogs-sitting_happy.wav,happy
1764,data/training\Actor_19\19_02_01_02_kids-talking_happy.wav,happy
1765,data/training\Actor_19\19_02_02_01_dogs-sitting_happy.wav,happy
1766,data/training\Actor_19\19_02_02_01_kids-talking_happy.wav,happy
1767,data/training\Actor_19\19_02_02_02_dogs-sitting_happy.wav,happy
1768,data/training\Actor_19\19_02_02_02_kids-talking_happy.wav,happy
1769,data/training\Actor_20\03-02-03-01-01-01-20_happy.wav,happy
1770,data/training\Actor_20\03-02-03-01-01-02-20_happy.wav,happy
1771,data/training\Actor_20\03-02-03-01-02-01-20_happy.wav,happy
1772,data/training\Actor_20\03-02-03-01-02-02-20_happy.wav,happy
1773,data/training\Actor_20\03-02-03-02-01-01-20_happy.wav,happy
1774,data/training\Actor_20\03-02-03-02-01-02-20_happy.wav,happy
1775,data/training\Actor_20\03-02-03-02-02-01-20_happy.wav,happy
1776,data/training\Actor_20\03-02-03-02-02-02-20_happy.wav,happy
1777,data/training\Actor_20\20_01_01_01_dogs-sitting_happy.wav,happy
1778,data/training\Actor_20\20_01_01_01_kids-talking_happy.wav,happy
1779,data/training\Actor_20\20_01_01_02_dogs-sitting_happy.wav,happy
1780,data/training\Actor_20\20_01_01_02_kids-talking_happy.wav,happy
1781,data/training\Actor_20\20_01_02_01_dogs-sitting_happy.wav,happy
1782,data/training\Actor_20\20_01_02_01_kids-talking_happy.wav,happy
1783,data/training\Actor_20\20_01_02_02_dogs-sitting_happy.wav,happy
1784,data/training\Actor_20\20_01_02_02_kids-talking_happy.wav,happy
1785,data/training\Actor_21\03-02-03-01-01-01-21_happy.wav,happy
1786,data/training\Actor_21\03-02-03-01-01-02-21_happy.wav,happy
1787,data/training\Actor_21\03-02-03-01-02-01-21_happy.wav,happy
1788,data/training\Actor_21\03-02-03-01-02-02-21_happy.wav,happy
1789,data/training\Actor_21\03-02-03-02-01-01-21_happy.wav,happy
1790,data/training\Actor_21\03-02-03-02-01-02-21_happy.wav,happy
1791,data/training\Actor_21\03-02-03-02-02-01-21_happy.wav,happy
1792,data/training\Actor_21\03-02-03-02-02-02-21_happy.wav,happy
1793,data/training\Actor_21\21_01_01_01_dogs-sitting_happy.wav,happy
1794,data/training\Actor_21\21_01_01_01_kids-talking_happy.wav,happy
1795,data/training\Actor_21\21_01_01_02_dogs-sitting_happy.wav,happy
1796,data/training\Actor_21\21_01_01_02_kids-talking_happy.wav,happy
1797,data/training\Actor_21\21_01_02_01_dogs-sitting_happy.wav,happy
1798,data/training\Actor_21\21_01_02_01_kids-talking_happy.wav,happy
1799,data/training\Actor_21\21_01_02_02_dogs-sitting_happy.wav,happy
1800,data/training\Actor_21\21_01_02_02_kids-talking_happy.wav,happy
1801,data/training\Actor_22\03-02-03-01-01-01-22_happy.wav,happy
1802,data/training\Actor_22\03-02-03-01-01-02-22_happy.wav,happy
1803,data/training\Actor_22\03-02-03-01-02-01-22_happy.wav,happy
1804,data/training\Actor_22\03-02-03-01-02-02-22_happy.wav,happy
1805,data/training\Actor_22\03-02-03-02-01-01-22_happy.wav,happy
1806,data/training\Actor_22\03-02-03-02-01-02-22_happy.wav,happy
1807,data/training\Actor_22\03-02-03-02-02-01-22_happy.wav,happy
1808,data/training\Actor_22\03-02-03-02-02-02-22_happy.wav,happy
1809,data/training\Actor_22\22_01_01_01_dogs-sitting_happy.wav,happy
1810,data/training\Actor_22\22_01_01_01_kids-talking_happy.wav,happy
1811,data/training\Actor_22\22_01_01_02_dogs-sitting_happy.wav,happy
1812,data/training\Actor_22\22_01_01_02_kids-talking_happy.wav,happy
1813,data/training\Actor_22\22_01_02_01_dogs-sitting_happy.wav,happy
1814,data/training\Actor_22\22_01_02_01_kids-talking_happy.wav,happy
1815,data/training\Actor_22\22_01_02_02_dogs-sitting_happy.wav,happy
1816,data/training\Actor_22\22_01_02_02_kids-talking_happy.wav,happy
1817,data/training\Actor_23\03-02-03-01-01-01-23_happy.wav,happy
1818,data/training\Actor_23\03-02-03-01-01-02-23_happy.wav,happy
1819,data/training\Actor_23\03-02-03-01-02-01-23_happy.wav,happy
1820,data/training\Actor_23\03-02-03-01-02-02-23_happy.wav,happy
1821,data/training\Actor_23\03-02-03-02-01-01-23_happy.wav,happy
1822,data/training\Actor_23\03-02-03-02-01-02-23_happy.wav,happy
1823,data/training\Actor_23\03-02-03-02-02-01-23_happy.wav,happy
1824,data/training\Actor_23\03-02-03-02-02-02-23_happy.wav,happy
1825,data/training\Actor_23\23_01_01_01_dogs-sitting_happy.wav,happy
1826,data/training\Actor_23\23_01_01_01_kids-talking_happy.wav,happy
1827,data/training\Actor_23\23_01_01_02_dogs-sitting_happy.wav,happy
1828,data/training\Actor_23\23_01_01_02_kids-talking_happy.wav,happy
1829,data/training\Actor_23\23_01_02_01_dogs-sitting_happy.wav,happy
1830,data/training\Actor_23\23_01_02_01_kids-talking_happy.wav,happy
1831,data/training\Actor_23\23_01_02_02_dogs-sitting_happy.wav,happy
1832,data/training\Actor_23\23_01_02_02_kids-talking_happy.wav,happy
1833,data/training\Actor_24\03-02-03-01-01-01-24_happy.wav,happy
1834,data/training\Actor_24\03-02-03-01-01-02-24_happy.wav,happy
1835,data/training\Actor_24\03-02-03-01-02-01-24_happy.wav,happy
1836,data/training\Actor_24\03-02-03-01-02-02-24_happy.wav,happy
1837,data/training\Actor_24\03-02-03-02-01-01-24_happy.wav,happy
1838,data/training\Actor_24\03-02-03-02-01-02-24_happy.wav,happy
1839,data/training\Actor_24\03-02-03-02-02-01-24_happy.wav,happy
1840,data/training\Actor_24\03-02-03-02-02-02-24_happy.wav,happy
1841,data/training\Actor_24\24_01_01_01_dogs-sitting_happy.wav,happy
1842,data/training\Actor_24\24_01_01_01_kids-talking_happy.wav,happy
1843,data/training\Actor_24\24_01_01_02_dogs-sitting_happy.wav,happy
1844,data/training\Actor_24\24_01_01_02_kids-talking_happy.wav,happy
1845,data/training\Actor_24\24_01_02_01_dogs-sitting_happy.wav,happy
1846,data/training\Actor_24\24_01_02_01_kids-talking_happy.wav,happy
1847,data/training\Actor_24\24_01_02_02_dogs-sitting_happy.wav,happy
1848,data/training\Actor_24\24_01_02_02_kids-talking_happy.wav,happy
1849,data/training\Actor_24\24_02_01_01_dogs-sitting_happy.wav,happy
1850,data/training\Actor_24\24_02_01_01_kids-talking_happy.wav,happy
1851,data/training\Actor_24\24_02_01_02_dogs-sitting_happy.wav,happy
1852,data/training\Actor_24\24_02_01_02_kids-talking_happy.wav,happy
1853,data/training\Actor_24\24_02_02_01_dogs-sitting_happy.wav,happy
1854,data/training\Actor_24\24_02_02_01_kids-talking_happy.wav,happy
1855,data/training\Actor_24\24_02_02_02_dogs-sitting_happy.wav,happy
1856,data/training\Actor_24\24_02_02_02_kids-talking_happy.wav,happy
1857,data/training\Actor_25\25_01_01_01_fat_happy.wav,happy
1858,data/training\Actor_25\25_01_01_01_fit_happy.wav,happy
1859,data/training\Actor_25\25_01_01_01_five_happy.wav,happy
1860,data/training\Actor_25\25_01_01_01_food_happy.wav,happy
1861,data/training\Actor_25\25_01_01_01_gap_happy.wav,happy
1862,data/training\Actor_25\25_01_01_01_gas_happy.wav,happy
1863,data/training\Actor_25\25_01_01_01_gaze_happy.wav,happy
1864,data/training\Actor_25\25_01_01_01_germ_happy.wav,happy
1865,data/training\Actor_25\25_01_01_01_get_happy.wav,happy
1866,data/training\Actor_25\25_01_01_01_gin_happy.wav,happy
1867,data/training\Actor_25\25_01_01_01_goal_happy.wav,happy
1868,data/training\Actor_25\25_01_01_01_good_happy.wav,happy
1869,data/training\Actor_25\25_01_01_01_goose_happy.wav,happy
1870,data/training\Actor_25\25_01_01_01_gun_happy.wav,happy
1871,data/training\Actor_25\25_01_01_01_half_happy.wav,happy
1872,data/training\Actor_25\25_01_01_01_hall_happy.wav,happy
1873,data/training\Actor_25\25_01_01_01_hash_happy.wav,happy
1874,data/training\Actor_25\25_01_01_01_hate_happy.wav,happy
1875,data/training\Actor_25\25_01_01_01_have_happy.wav,happy
1876,data/training\Actor_25\25_01_01_01_haze_happy.wav,happy
1877,data/training\Actor_25\25_01_01_01_hire_happy.wav,happy
1878,data/training\Actor_25\25_01_01_01_hit_happy.wav,happy
1879,data/training\Actor_25\25_01_01_01_hole_happy.wav,happy
1880,data/training\Actor_25\25_01_01_01_home_happy.wav,happy
1881,data/training\Actor_25\25_01_01_01_hurl_happy.wav,happy
1882,data/training\Actor_25\25_01_01_01_hush_happy.wav,happy
1883,data/training\Actor_25\25_01_01_01_jail_happy.wav,happy
1884,data/training\Actor_25\25_01_01_01_jar_happy.wav,happy
1885,data/training\Actor_25\25_01_01_01_join_happy.wav,happy
1886,data/training\Actor_25\25_01_01_01_judge_happy.wav,happy
1887,data/training\Actor_25\25_01_01_01_jug_happy.wav,happy
1888,data/training\Actor_25\25_01_01_01_juice_happy.wav,happy
1889,data/training\Actor_25\25_01_01_01_keen_happy.wav,happy
1890,data/training\Actor_25\25_01_01_01_keep_happy.wav,happy
1891,data/training\Actor_25\25_01_01_01_keg_happy.wav,happy
1892,data/training\Actor_25\25_01_01_01_kick_happy.wav,happy
1893,data/training\Actor_25\25_01_01_01_kill_happy.wav,happy
1894,data/training\Actor_25\25_01_01_01_king_happy.wav,happy
1895,data/training\Actor_25\25_01_01_01_kite_happy.wav,happy
1896,data/training\Actor_25\25_01_01_01_knock_happy.wav,happy
1897,data/training\Actor_25\25_01_01_01_late_happy.wav,happy
1898,data/training\Actor_25\25_01_01_01_laud_happy.wav,happy
1899,data/training\Actor_25\25_01_01_01_lean_happy.wav,happy
1900,data/training\Actor_25\25_01_01_01_learn_happy.wav,happy
1901,data/training\Actor_25\25_01_01_01_lease_happy.wav,happy
1902,data/training\Actor_25\25_01_01_01_lid_happy.wav,happy
1903,data/training\Actor_25\25_01_01_01_life_happy.wav,happy
1904,data/training\Actor_25\25_01_01_01_limb_happy.wav,happy
1905,data/training\Actor_25\25_01_01_01_live_happy.wav,happy
1906,data/training\Actor_25\25_01_01_01_loaf_happy.wav,happy
1907,data/training\Actor_25\25_01_01_01_long_happy.wav,happy
1908,data/training\Actor_25\25_01_01_01_lore_happy.wav,happy
1909,data/training\Actor_25\25_01_01_01_lose_happy.wav,happy
1910,data/training\Actor_25\25_01_01_01_lot_happy.wav,happy
1911,data/training\Actor_25\25_01_01_01_love_happy.wav,happy
1912,data/training\Actor_25\25_01_01_01_luck_happy.wav,happy
1913,data/training\Actor_25\25_01_01_01_make_happy.wav,happy
1914,data/training\Actor_25\25_01_01_01_match_happy.wav,happy
1915,data/training\Actor_25\25_01_01_01_merge_happy.wav,happy
1916,data/training\Actor_25\25_01_01_01_mess_happy.wav,happy
1917,data/training\Actor_25\25_01_01_01_met_happy.wav,happy
1918,data/training\Actor_25\25_01_01_01_mill_happy.wav,happy
1919,data/training\Actor_25\25_01_01_01_mob_happy.wav,happy
1920,data/training\Actor_25\25_01_01_01_mode_happy.wav,happy
1921,data/training\Actor_25\25_01_01_01_mood_happy.wav,happy
1922,data/training\Actor_25\25_01_01_01_moon_happy.wav,happy
1923,data/training\Actor_25\25_01_01_01_mop_happy.wav,happy
1924,data/training\Actor_25\25_01_01_01_mouse_happy.wav,happy
1925,data/training\Actor_25\25_01_01_01_nag_happy.wav,happy
1926,data/training\Actor_25\25_01_01_01_name_happy.wav,happy
1927,data/training\Actor_25\25_01_01_01_near_happy.wav,happy
1928,data/training\Actor_25\25_01_01_01_neat_happy.wav,happy
1929,data/training\Actor_25\25_01_01_01_nice_happy.wav,happy
1930,data/training\Actor_25\25_01_01_01_note_happy.wav,happy
1931,data/training\Actor_25\25_01_01_01_numb_happy.wav,happy
1932,data/training\Actor_25\25_01_01_01_pad_happy.wav,happy
1933,data/training\Actor_25\25_01_01_01_page_happy.wav,happy
1934,data/training\Actor_25\25_01_01_01_pain_happy.wav,happy
1935,data/training\Actor_25\25_01_01_01_pass_happy.wav,happy
1936,data/training\Actor_25\25_01_01_01_pearl_happy.wav,happy
1937,data/training\Actor_25\25_01_01_01_peg_happy.wav,happy
1938,data/training\Actor_25\25_01_01_01_perch_happy.wav,happy
1939,data/training\Actor_25\25_01_01_01_phone_happy.wav,happy
1940,data/training\Actor_25\25_01_01_01_pick_happy.wav,happy
1941,data/training\Actor_25\25_01_01_01_pike_happy.wav,happy
1942,data/training\Actor_25\25_01_01_01_pole_happy.wav,happy
1943,data/training\Actor_25\25_01_01_01_pool_happy.wav,happy
1944,data/training\Actor_25\25_01_01_01_puff_happy.wav,happy
1945,data/training\Actor_25\25_01_01_01_rag_happy.wav,happy
1946,data/training\Actor_25\25_01_01_01_raid_happy.wav,happy
1947,data/training\Actor_25\25_01_01_01_rain_happy.wav,happy
1948,data/training\Actor_25\25_01_01_01_raise_happy.wav,happy
1949,data/training\Actor_25\25_01_01_01_rat_happy.wav,happy
1950,data/training\Actor_25\25_01_01_01_reach_happy.wav,happy
1951,data/training\Actor_25\25_01_01_01_read_happy.wav,happy
1952,data/training\Actor_25\25_01_01_01_red_happy.wav,happy
1953,data/training\Actor_25\25_01_01_01_ring_happy.wav,happy
1954,data/training\Actor_25\25_01_01_01_ripe_happy.wav,happy
1955,data/training\Actor_25\25_01_01_01_road_happy.wav,happy
1956,data/training\Actor_25\25_01_01_01_room_happy.wav,happy
1957,data/training\Actor_25\25_01_01_01_rose_happy.wav,happy
1958,data/training\Actor_25\25_01_01_01_rot_happy.wav,happy
1959,data/training\Actor_25\25_01_01_01_rough_happy.wav,happy
1960,data/training\Actor_25\25_01_01_01_rush_happy.wav,happy
1961,data/training\Actor_25\25_01_01_01_said_happy.wav,happy
1962,data/training\Actor_25\25_01_01_01_sail_happy.wav,happy
1963,data/training\Actor_25\25_01_01_01_search_happy.wav,happy
1964,data/training\Actor_25\25_01_01_01_seize_happy.wav,happy
1965,data/training\Actor_25\25_01_01_01_sell_happy.wav,happy
1966,data/training\Actor_25\25_01_01_01_shack_happy.wav,happy
1967,data/training\Actor_25\25_01_01_01_shall_happy.wav,happy
1968,data/training\Actor_25\25_01_01_01_shawl_happy.wav,happy
1969,data/training\Actor_25\25_01_01_01_sheep_happy.wav,happy
1970,data/training\Actor_25\25_01_01_01_shirt_happy.wav,happy
1971,data/training\Actor_25\25_01_01_01_should_happy.wav,happy
1972,data/training\Actor_25\25_01_01_01_shout_happy.wav,happy
1973,data/training\Actor_25\25_01_01_01_size_happy.wav,happy
1974,data/training\Actor_25\25_01_01_01_soap_happy.wav,happy
1975,data/training\Actor_25\25_01_01_01_soup_happy.wav,happy
1976,data/training\Actor_25\25_01_01_01_sour_happy.wav,happy
1977,data/training\Actor_25\25_01_01_01_south_happy.wav,happy
1978,data/training\Actor_25\25_01_01_01_sub_happy.wav,happy
1979,data/training\Actor_25\25_01_01_01_such_happy.wav,happy
1980,data/training\Actor_25\25_01_01_01_sure_happy.wav,happy
1981,data/training\Actor_25\25_01_01_01_take_happy.wav,happy
1982,data/training\Actor_25\25_01_01_01_talk_happy.wav,happy
1983,data/training\Actor_25\25_01_01_01_tape_happy.wav,happy
1984,data/training\Actor_25\25_01_01_01_team_happy.wav,happy
1985,data/training\Actor_25\25_01_01_01_tell_happy.wav,happy
1986,data/training\Actor_25\25_01_01_01_thin_happy.wav,happy
1987,data/training\Actor_25\25_01_01_01_third_happy.wav,happy
